Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
233,Prioritize high-value landing-page optimization,1,1.0,1
233,Schedule seasonal merchandising and promotion windows,2,0.6725363959640717,0
233,Reduce exit friction in product and checkout journeys,3,0.21555168677877443,0
233,Personalize journeys by visitor recency type,4,0.16379179743762876,0
233,Improve first-screen relevance and loading quality,5,0.06915571832471368,0
233,Personalize product discovery depth and recommendations,6,0.046799743407907525,0
233,Streamline account and administrative navigation,7,0.0262992808642785,0
233,Trigger product-page assistance for long comparison sessions,8,0.002995207749063728,0
234,Prioritize high-value landing-page optimization,1,1.0,1
234,Schedule seasonal merchandising and promotion windows,2,0.6691124209938497,0
234,Reduce exit friction in product and checkout journeys,3,0.21497699558619546,0
234,Personalize journeys by visitor recency type,4,0.19261392666989638,0
234,Personalize product discovery depth and recommendations,5,0.06686405523256071,0
234,Improve first-screen relevance and loading quality,6,0.058049975928007404,0
234,Trigger product-page assistance for long comparison sessions,7,0.014715052926180939,0
234,Streamline account and administrative navigation,8,0.0029528897114880904,0
235,Prioritize high-value landing-page optimization,1,1.0,1
235,Schedule seasonal merchandising and promotion windows,2,0.6941454758145141,0
235,Personalize journeys by visitor recency type,3,0.24765799282593992,0
235,Reduce exit friction in product and checkout journeys,4,0.23551263028630368,0
235,Improve first-screen relevance and loading quality,5,0.11844567189607245,0
235,Personalize product discovery depth and recommendations,6,0.08953770252147479,0
235,Streamline account and administrative navigation,7,0.04659942818172074,0
235,Trigger product-page assistance for long comparison sessions,8,0.008529816687749577,0
236,Prioritize high-value landing-page optimization,1,1.0,1
236,Schedule seasonal merchandising and promotion windows,2,0.6794104168167215,0
236,Reduce exit friction in product and checkout journeys,3,0.21598165173870373,0
236,Personalize journeys by visitor recency type,4,0.19083715657587194,0
236,Improve first-screen relevance and loading quality,5,0.0769774745447762,0
236,Personalize product discovery depth and recommendations,6,0.05962669646943889,0
236,Streamline account and administrative navigation,7,0.02591488846090208,0
236,Trigger product-page assistance for long comparison sessions,8,0.0068240970150563775,0
237,Prioritize high-value landing-page optimization,1,1.0,1
237,Schedule seasonal merchandising and promotion windows,2,0.6810682018638908,0
237,Reduce exit friction in product and checkout journeys,3,0.22665714519694835,0
237,Personalize journeys by visitor recency type,4,0.20168992997317073,0
237,Improve first-screen relevance and loading quality,5,0.0875698537556134,0
237,Personalize product discovery depth and recommendations,6,0.06776352619058591,0
237,Streamline account and administrative navigation,7,0.02954795714458321,0
237,Trigger product-page assistance for long comparison sessions,8,0.007150327886000045,0
238,Prioritize high-value landing-page optimization,1,1.0,1
238,Schedule seasonal merchandising and promotion windows,2,0.6555175283794966,0
238,Reduce exit friction in product and checkout journeys,3,0.2124949409911477,0
238,Personalize journeys by visitor recency type,4,0.17616587989737445,0
238,Personalize product discovery depth and recommendations,5,0.0636781010259216,0
238,Improve first-screen relevance and loading quality,6,0.05067698769318028,0
238,Trigger product-page assistance for long comparison sessions,7,0.015739813054202918,0
238,Streamline account and administrative navigation,8,0.0010917001394921651,0
239,Prioritize high-value landing-page optimization,1,1.0,1
239,Schedule seasonal merchandising and promotion windows,2,0.7000315319532043,0
239,Reduce exit friction in product and checkout journeys,3,0.2266945409280492,0
239,Personalize journeys by visitor recency type,4,0.18568130375962477,0
239,Improve first-screen relevance and loading quality,5,0.09429751148431359,0
239,Personalize product discovery depth and recommendations,6,0.04833605153438364,0
239,Streamline account and administrative navigation,7,0.04566180887146971,0
239,Trigger product-page assistance for long comparison sessions,8,0.0,0
240,Prioritize high-value landing-page optimization,1,1.0,1
240,Schedule seasonal merchandising and promotion windows,2,0.6979510541615787,0
240,Personalize journeys by visitor recency type,3,0.22835253679574566,0
240,Reduce exit friction in product and checkout journeys,4,0.22031933476741838,0
240,Improve first-screen relevance and loading quality,5,0.08545939291036453,0
240,Personalize product discovery depth and recommendations,6,0.07372216866512639,0
240,Streamline account and administrative navigation,7,0.021093893072039224,0
240,Trigger product-page assistance for long comparison sessions,8,0.010636472955003732,0
241,Prioritize high-value landing-page optimization,1,1.0,1
241,Schedule seasonal merchandising and promotion windows,2,0.688350779628146,0
241,Reduce exit friction in product and checkout journeys,3,0.24531815663025536,0
241,Personalize journeys by visitor recency type,4,0.18467503340220168,0
241,Improve first-screen relevance and loading quality,5,0.12297885710022054,0
241,Streamline account and administrative navigation,6,0.0733312939451367,0
241,Personalize product discovery depth and recommendations,7,0.05947299688975164,0
241,Trigger product-page assistance for long comparison sessions,8,0.0,0
242,Prioritize high-value landing-page optimization,1,1.0,1
242,Schedule seasonal merchandising and promotion windows,2,0.6822718199187349,0
242,Reduce exit friction in product and checkout journeys,3,0.21716005271744734,0
242,Personalize journeys by visitor recency type,4,0.16705707861849975,0
242,Improve first-screen relevance and loading quality,5,0.08355127931430013,0
242,Personalize product discovery depth and recommendations,6,0.04381556790769093,0
242,Streamline account and administrative navigation,7,0.04290736964639285,0
242,Trigger product-page assistance for long comparison sessions,8,0.0,0
243,Prioritize high-value landing-page optimization,1,1.0,1
243,Schedule seasonal merchandising and promotion windows,2,0.7035389366745232,0
243,Reduce exit friction in product and checkout journeys,3,0.2279501540746934,0
243,Personalize journeys by visitor recency type,4,0.20640903621236653,0
243,Improve first-screen relevance and loading quality,5,0.1052334548479298,0
243,Personalize product discovery depth and recommendations,6,0.05826901623861334,0
243,Streamline account and administrative navigation,7,0.04985909486618092,0
243,Trigger product-page assistance for long comparison sessions,8,0.0,0
244,Prioritize high-value landing-page optimization,1,1.0,1
244,Schedule seasonal merchandising and promotion windows,2,0.6974885078946244,0
244,Personalize journeys by visitor recency type,3,0.21575603482969966,0
244,Reduce exit friction in product and checkout journeys,4,0.2113219180251432,0
244,Improve first-screen relevance and loading quality,5,0.08048090995613529,0
244,Personalize product discovery depth and recommendations,6,0.06397094308795248,0
244,Streamline account and administrative navigation,7,0.023807203924197926,0
244,Trigger product-page assistance for long comparison sessions,8,0.00837304793353339,0
245,Prioritize high-value landing-page optimization,1,1.0,1
245,Schedule seasonal merchandising and promotion windows,2,0.6834564552436294,0
245,Reduce exit friction in product and checkout journeys,3,0.2594990644499453,0
245,Personalize journeys by visitor recency type,4,0.21651232093584397,0
245,Improve first-screen relevance and loading quality,5,0.12167635552250633,0
245,Personalize product discovery depth and recommendations,6,0.0811117592351437,0
245,Streamline account and administrative navigation,7,0.04906144529644862,0
245,Trigger product-page assistance for long comparison sessions,8,0.0015480831554898612,0
246,Prioritize high-value landing-page optimization,1,1.0,1
246,Schedule seasonal merchandising and promotion windows,2,0.658391257816764,0
246,Reduce exit friction in product and checkout journeys,3,0.20244022979445506,0
246,Personalize journeys by visitor recency type,4,0.13179734313173855,0
246,Improve first-screen relevance and loading quality,5,0.04943702408655625,0
246,Personalize product discovery depth and recommendations,6,0.0319110730092932,0
246,Streamline account and administrative navigation,7,0.01951821625690742,0
246,Trigger product-page assistance for long comparison sessions,8,0.0022519403947763293,0
247,Prioritize high-value landing-page optimization,1,1.0,1
247,Schedule seasonal merchandising and promotion windows,2,0.7431899819854954,0
247,Personalize journeys by visitor recency type,3,0.28825595300605067,0
247,Reduce exit friction in product and checkout journeys,4,0.2748495591816375,0
247,Improve first-screen relevance and loading quality,5,0.1819708442688085,0
247,Personalize product discovery depth and recommendations,6,0.09787484870554759,0
247,Streamline account and administrative navigation,7,0.09540216820868826,0
